id_alumno,cod_departamento,cod_asignatura,seccion,id_docente
10004508,DICIA,CYT297,H,5265
10004508,DICIA,CYT939,I,6095
10004508,DICIA,CYT716,H,3965
10004508,DICIA,CYT715,I,4447
10004509,DICIA,CYT904,J,5961
10004509,DICIA,CYT720,H,7113
10004509,DICIA,CYT644,H,5960
10004510,DICIA,CYT352,H,3406
10004510,DICIA,CYT936,I,6812
10004510,DICIA,CYT719,H,14225
10004510,DICIA,CYT067,I,1196209
10004510,DICIA,CYT714,I,3793
10004510,DICIA,CYT911,H,13808
10004511,DICIA,CYTA36,I,5667
10004511,DICIA,CYTP02,H,1196209
10004511,DICIA,CYTA89,I,4233
10004511,DICIA,CYT506,H,458705
10004511,DICIA,CYT332,H,14225
10004511,DICIA,CYT303,H,39163
10004512,DICIA,CYT937,I,5623
10004512,DICIA,CYT939,I,6095
10004512,DICIA,CYTI01,H,5333
10004512,DICIA,CYT909,K,6119
10004512,DICIA,CYTG02,H,6234
10004512,DICIA,CYT115,I,7115
10004513,DICIA,CYT174,H,6097
10004514,DICIA,CYT909,H,6119
10004515,DICIA,CYT952,K,523950
10004515,DICIA,CYT318,K,509167
10004515,DICIA,CYT719,K,66334
10004515,DICIA,CYT942,I,6190
10004516,DICIA,CYT721,H,7073
10004516,DICIA,CYT354,H,743436
10004516,DICIA,CYT719,K,14225
10004516,DICIA,CYT123,I,5449
10004517,DICIA,CYT318,K,487340
10004517,DICIA,CYT349,H,4176
10004517,DICIA,CYT944,I,6516
10004517,DICIA,CYT719,H,66334
10004518,DICIA,CYT295,H,6607
10004518,DICIA,CYT906,H,5976
10004518,DICIA,CYT715,J,4447
10004518,DICIA,CYTP02,H,1196209
10004519,DICIA,CYT334,H,13836
10004520,DICIA,CYTA37,I,41274
10004520,DICIA,CYT151,I,5623
10004520,DICIA,CYTA36,I,5667
10004520,DICIA,CYT911,H,13808
10004520,DICIA,CYT902,I,7115
10004521,DICIA,CYT332,H,14225
10004521,DICIA,CYT303,H,39163
10004521,DICIA,CYT305,H,4232
10004522,DICIA,CYT174,I,6097
10004523,DICIA,CYT906,I,6680
10004523,DICIA,CYT299,H,4447
10004523,DICIA,CYT174,H,6097
10004523,DICIA,CYT318,H,7075
10004524,DICIA,CYT937,I,5623
10004525,DICIA,CYT718,H,6123
10004525,DICIA,CYT107,I,4233
10004525,DICIA,CYT748,H,5330
10004525,DICIA,CYT351,H,495421
10004525,DICIA,CYT082,H,5330
10004525,DICIA,CYT722,I,523726
10004526,DICIA,CYT115,I,7115
10004526,DICIA,CYT113,I,5630
10004527,DICIA,CYT939,I,6095
10004527,DICIA,CYT455,H,6431
10004527,DICIA,CYT142,H,6097
10004527,DICIA,CYT093,I,6453
10004527,DICIA,CYT952,H,6453
10004527,DICIA,CYT334,H,2204113
10004528,DICIA,CYT318,K,7075
10004529,DICIA,CYT352,H,3406
10004530,DICIA,CYT935,I,5978
10004530,DICIA,CYT295,I,5623
10004530,DICIA,CYT909,H,6119
10004531,DICIA,CYT939,I,6095
10004531,DICIA,CYT718,H,2204113
10004531,DICIA,CYT719,H,66334
10004531,DICIA,CYT107,I,4233
10004531,DICIA,CYT946,I,5208
10004532,DICIA,CYT952,H,6453
10004532,DICIA,CYT346,H,3396
10004532,DICIA,CYT910,H,13808
10004532,DICIA,CYT347,H,7073
10004532,DICIA,CYT904,H,5961
10004532,DICIA,CYT455,H,6431
10004533,DICIA,CYT936,I,6812
10004533,DICIA,CYT910,H,13808
10004533,DICIA,CYT716,K,3965
10004533,DICIA,CYT942,I,6190
10004533,DICIA,CYT269,H,5807
10004533,DICIA,CYT645,H,6232
10004534,DICIA,CYT801,H,6232
10004534,DICIA,CYT952,L,523950
10004534,DICIA,CYT318,H,523726
10004534,DICIA,CYT936,I,6812
10004534,DICIA,CYT107,I,4233
10004535,DICIA,CYT298,H,5239
10004535,DICIA,CYT715,I,4447
10004535,DICIA,CYT801,I,3383
10004535,DICIA,CYTA36,I,5667
10004535,DICIA,CYTI01,I,5333
10004535,DICIA,CYT120,I,6812
10004536,DICIA,CYT332,H,14225
10004536,DICIA,CYT903,J,488503
10004537,DICIA,CYT949,I,5978
10004537,DICIA,CYT902,H,3941
10004537,DICIA,CYT946,I,5208
10004537,DICIA,CYT297,H,5265
10004537,DICIA,CYT953,J,4090
10004538,DICIA,CYT067,H,5972
10004538,DICIA,CYT329,H,535966
10004538,DICIA,CYT305,H,4232
10004539,DICIA,CYT949,I,5978
10004539,DICIA,CYT945,I,63724
10004539,DICIA,CYT722,I,7075
10004539,DICIA,CYT908,H,5205
10004539,DICIA,CYT715,H,4447
10004540,DICIA,CYT067,H,5972
10004540,DICIA,CYT123,I,5449
10004541,DICIA,CYT150,I,53759
10004541,DICIA,CYT716,H,3965
10004541,DICIA,CYT329,H,535966
10004541,DICIA,CYT947,I,4040
10004541,DICIA,CYT298,H,5239
10004541,DICIA,CYT269,J,5807
10004542,DICIA,CYT717,H,6123
10004542,DICIA,CYT308,H,535966
10004543,DICIA,CYT908,H,5205
10004543,DICIA,CYT953,H,4090
10004543,DICIA,CYT944,I,31117
10004543,DICIA,CYT305,H,4232
10004543,DICIA,CYT902,H,3941
10004544,DICIA,CYT946,I,5208
10004544,DICIA,CYT903,I,488503
10004544,DICIA,CYTA86,I,519731
10004544,DICIA,CYT935,I,5978
10004544,DICIA,CYT082,H,5330
10004545,DICIA,CYT067,I,1196209
10004546,DICIA,CYT301,H,4364
10004547,DICIA,CYT352,H,3406
10004547,DICIA,CYT949,I,5978
10004547,DICIA,CYTI01,I,5333
10004547,DICIA,CYT902,I,7115
10004547,DICIA,CYT946,I,5208
10004548,DICIA,CYT936,I,6812
10004548,DICIA,CYT348,H,7126
10004549,DICIA,CYT295,H,6607
10004549,DICIA,CYT644,H,5960
10004550,DICIA,CYT911,H,13808
10004550,DICIA,CYT093,H,7115
10004551,DICIA,CYT067,J,6239
10004551,DICIA,CYT908,H,5205
10004551,DICIA,CYT352,H,3406
10004552,DICIA,CYT301,H,3441
10004552,DICIA,CYT721,H,3965
10004552,DICIA,CYT115,J,6453
10004552,DICIA,CYT303,H,39163
10004552,DICIA,CYTI01,I,5333
10004552,DICIA,CYT151,I,5623
10004553,DICIA,CYT943,I,6347
10004553,DICIA,CYT722,K,487340
10004553,DICIA,CYT801,J,3383
10004553,DICIA,CYT522,H,4233
10004553,DICIA,CYT645,I,6432
10004553,DICIA,CYT334,H,999999
10004554,DICIA,CYT269,I,5807
10004554,DICIA,CYT945,I,63724
10004555,DICIA,CYTA36,I,5254
10004555,DICIA,CYT903,H,6097
10004555,DICIA,CYT107,I,4233
10004555,DICIA,CYT352,H,3406
10004555,DICIA,CYT936,I,6812
10004556,DICIA,CYT721,H,3965
10004556,DICIA,CYTA89,I,4233
10004557,DICIA,CYT721,H,7073
10004557,DICIA,CYT717,H,13836
10004557,DICIA,CYT332,H,14225
10004557,DICIA,CYT944,I,6516
10004557,DICIA,CYTA89,I,4233
10004557,DICIA,CYT909,K,6119
10004558,DICIA,CYT120,I,6812
10004558,DICIA,CYT720,H,7113
10004558,DICIA,CYT349,H,4176
10004559,DICIA,CYT902,J,7115
10004559,DICIA,CYT308,H,487340
10004559,DICIA,CYT719,K,66334
10004560,DICIA,CYT308,K,487340
10004560,DICIA,CYT719,K,14225
10004560,DICIA,CYT093,J,7115
10004561,DICIA,CYT936,I,6812
10004561,DICIA,CYT113,H,5205
10004561,DICIA,CYT327,H,3529
10004561,DICIA,CYT946,I,5208
10004561,DICIA,CYT301,H,55207
10004562,DICIA,CYT720,H,7113
10004563,DICIA,CYT935,I,5978
10004563,DICIA,CYTG02,H,6234
10004563,DICIA,CYTP01,I,6239
10004563,DICIA,CYT170,I,5845
10004564,DICIA,CYTA36,I,5254
10004564,DICIA,CYT170,J,24551
10004565,DICIA,CYT304,H,6123
10004565,DICIA,CYT151,I,5623
10004565,DICIA,CYT721,H,3965
10004565,DICIA,CYT942,I,6190
10004565,DICIA,CYT334,H,13836
10004565,DICIA,CYT349,H,4176
10004566,DICIA,CYT308,H,487340
10004566,DICIA,CYT945,I,63724
10004567,DICIA,CYT947,H,4040
10004568,DICIA,CYT348,H,14399
10004568,DICIA,CYT107,I,4233
10004569,DICIA,CYT347,H,7073
10004569,DICIA,CYT332,H,14225
10004569,DICIA,CYT346,H,3396
10004569,DICIA,CYT334,H,2204113
10004570,DICIA,CYT295,I,5623
10004570,DICIA,CYT949,I,5978
10004570,DICIA,CYT332,H,14225
10004570,DICIA,CYTA36,I,5667
10004570,DICIA,CYT082,H,5330
10004570,DICIA,CYT645,H,3383
10004571,DICIA,CYT351,H,3410
10004571,DICIA,CYT123,I,5449
10004571,DICIA,CYTA37,I,41274
10004571,DICIA,CYTI01,H,5333
10004571,DICIA,CYT717,H,62587
10004572,DICIA,CYT801,J,518631
10004572,DICIA,CYT301,H,55207
10004572,DICIA,CYT952,J,488503
10004572,DICIA,CYT908,H,5205
10004572,DICIA,CYT945,I,63724
10004573,DICIA,CYT269,J,5807
10004573,DICIA,CYT912,I,5352
10004573,DICIA,CYT299,H,4447
10004573,DICIA,CYT172,I,4943
10004574,DICIA,CYTG02,H,6234
10004574,DICIA,CYT304,H,2204113
10004574,DICIA,CYT946,I,5208
10004574,DICIA,CYT721,H,3965
10004574,DICIA,CYT938,I,6193
10004575,DICIA,CYT309,I,3433
10004575,DICIA,CYT908,H,5205
10004576,DICIA,CYTA37,I,41274
10004576,DICIA,CYT953,I,4090
10004576,DICIA,CYT093,J,7115
10004577,DICIA,CYT455,H,6431
10004577,DICIA,CYT944,I,6516
10004577,DICIA,CYT082,H,5330
10004578,DICIA,CYT308,H,535966
10004578,DICIA,CYT150,I,4233
10004578,DICIA,CYTI01,I,5333
10004578,DICIA,CYT942,I,6190
10004578,DICIA,CYT348,H,5339
10004579,DICIA,CYT936,I,6812
10004579,DICIA,CYT295,I,5623
10004580,DICIA,CYT942,I,6190
10004580,DICIA,CYTP01,J,6680
10004580,DICIA,CYT298,H,5239
10004580,DICIA,CYT318,K,509167
10004580,DICIA,CYT908,H,5205
10004581,DICIA,CYT295,I,5623
10004581,DICIA,CYT308,H,535966
10004581,DICIA,CYT938,I,6193
10004581,DICIA,CYT174,H,6097
10004581,DICIA,CYTP02,I,60797
10004581,DICIA,CYT120,I,6812
10004582,DICIA,CYT304,H,13836
10004582,DICIA,CYT722,K,509167
10004582,DICIA,CYT938,I,6193
10004582,DICIA,CYTA37,I,41274
10004582,DICIA,CYT718,K,13836
10004582,DICIA,CYTA38,I,5823
10004583,DICIA,CYT349,H,4176
10004583,DICIA,CYT947,H,4040
10004583,DICIA,CYT354,H,743436
10004583,DICIA,CYT722,H,7075
10004584,DICIA,CYT455,H,6431
10004584,DICIA,CYT332,H,14225
10004584,DICIA,CYT719,H,14225
10004585,DICIA,CYTA89,I,4233
10004585,DICIA,CYT352,H,3406
10004585,DICIA,CYT297,H,5265
10004585,DICIA,CYT904,I,509167
10004585,DICIA,CYT455,H,6431
10004586,DICIA,CYT644,H,5960
10004586,DICIA,CYT332,H,14225
10004586,DICIA,CYTG02,H,6234
10004586,DICIA,CYT334,H,999999
10004586,DICIA,CYT522,H,4233
10004586,DICIA,CYT329,H,487340
10004587,DICIA,CYT113,H,5205
10004587,DICIA,CYT715,I,4447
10004587,DICIA,CYT115,I,7115
10004587,DICIA,CYT298,H,5239
10004587,DICIA,CYT645,I,458540
10004588,DICIA,CYT908,H,5205
10004588,DICIA,CYT716,K,3965
10004588,DICIA,CYT937,I,5623
10004588,DICIA,CYT949,I,5978
10004588,DICIA,CYT910,H,13808
10004589,DICIA,CYT722,K,7075
10004590,DICIA,CYT938,I,6193
10004591,DICIA,CYT304,H,13836
10004591,DICIA,CYT938,I,6193
10004591,DICIA,CYT303,H,39163
10004591,DICIA,CYT801,I,518631
10004591,DICIA,CYT904,J,5961
10004592,DICIA,CYT299,H,4447
10004593,DICIA,CYT942,I,6190
10004593,DICIA,CYTA37,I,41274
10004594,DICIA,CYT506,H,458705
10004594,DICIA,CYT305,H,4232
10004594,DICIA,CYT716,K,66334
10004594,DICIA,CYTA37,I,41274
10004594,DICIA,CYT351,H,3410
10004595,DICIA,CYT150,I,53759
10004595,DICIA,CYT644,H,5960
10004595,DICIA,CYT801,H,6232
10004595,DICIA,CYT718,K,2204113
10004595,DICIA,CYT909,H,6119
10004596,DICIA,CYT455,H,6431
10004596,DICIA,CYTP02,J,5980
10004596,DICIA,CYT170,H,5845
10004596,DICIA,CYT748,H,5330
10004597,DICIA,CYT716,K,66334
10004597,DICIA,CYT910,H,13808
10004598,DICIA,CYT722,H,34766
10004599,DICIA,CYT939,I,6095
10004599,DICIA,CYTA38,I,5823
10004599,DICIA,CYTI01,H,5333
10004600,DICIA,CYT142,H,6097
10004600,DICIA,CYT093,H,7115
10004600,DICIA,CYT938,I,6193
10004600,DICIA,CYT717,H,13836
10004600,DICIA,CYTA89,I,4233
10004600,DICIA,CYT113,I,5630
10004601,DICIA,CYT906,I,6680
10004601,DICIA,CYT303,H,39163
10004601,DICIA,CYT351,H,3410
10004601,DICIA,CYT912,J,5352
10004601,DICIA,CYT067,J,6239
10004602,DICIA,CYT718,K,6123
10004602,DICIA,CYT716,K,3965
10004602,DICIA,CYT953,I,4090
10004602,DICIA,CYT938,I,6193
10004603,DICIA,CYT334,H,13836
10004603,DICIA,CYT909,K,6119
10004604,DICIA,CYT352,H,3406
10004604,DICIA,CYT150,I,53759
10004605,DICIA,CYT347,H,7073
10004605,DICIA,CYTI01,H,5333
10004605,DICIA,CYT113,I,5630
10004605,DICIA,CYT935,I,5978
10004606,DICIA,CYT717,H,62587
10004606,DICIA,CYTP01,H,6524
10004606,DICIA,CYT299,H,4447
10004606,DICIA,CYT093,I,6453
10004606,DICIA,CYTA37,I,41274
10004607,DICIA,CYT093,I,6453
10004607,DICIA,CYT455,H,6431
10004608,DICIA,CYT942,I,6190
10004608,DICIA,CYT348,H,7126
10004608,DICIA,CYT801,I,3383
10004608,DICIA,CYT903,I,488503
10004609,DICIA,CYT308,H,487340
10004609,DICIA,CYT904,H,5961
10004609,DICIA,CYT943,I,6347
10004609,DICIA,CYT150,I,4233
10004610,DICIA,CYT906,I,6680
10004610,DICIA,CYT522,H,4233
10004611,DICIA,CYTP02,J,5980
10004612,DICIA,CYT351,H,3410
10004612,DICIA,CYT352,H,3406
10004613,DICIA,CYT174,I,6097
10004613,DICIA,CYT952,K,523950
10004614,DICIA,CYT715,J,4447
10004614,DICIA,CYT954,J,5333
10004614,DICIA,CYT748,H,5330
10004614,DICIA,CYTA38,I,5823
10004614,DICIA,CYT939,I,6095
10004614,DICIA,CYT801,H,6432
10004615,DICIA,CYT912,H,6622
10004615,DICIA,CYT318,K,487340
10004615,DICIA,CYT115,J,6453
10004616,DICIA,CYT748,H,5330
10004616,DICIA,CYT942,I,6190
10004616,DICIA,CYT142,H,6097
10004616,DICIA,CYT944,I,6516
10004616,DICIA,CYT522,H,4233
10004616,DICIA,CYT123,I,5449
10004617,DICIA,CYT912,I,6622
10004617,DICIA,CYT309,H,3433
10004617,DICIA,CYT909,K,6119
10004618,DICIA,CYT944,I,31117
10004618,DICIA,CYT949,I,5978
10004618,DICIA,CYT904,J,5961
10004618,DICIA,CYT347,H,7073
10004618,DICIA,CYTA86,I,519731
10004618,DICIA,CYT801,J,3383
10004619,DICIA,CYT334,H,2204113
10004619,DICIA,CYT937,I,5623
10004619,DICIA,CYT720,H,7113
10004619,DICIA,CYTA86,I,519731
10004620,DICIA,CYT716,H,3965
10004620,DICIA,CYT113,H,5205
10004620,DICIA,CYT332,H,14225
10004620,DICIA,CYT170,I,5845
10004620,DICIA,CYTI01,H,5333
10004620,DICIA,CYT714,H,3793
10004621,DICIA,CYT954,J,539329
10004621,DICIA,CYT174,I,6097
10004621,DICIA,CYT908,H,5205
10004621,DICIA,CYT327,H,49435
10004621,DICIA,CYT172,I,4943
10004622,DICIA,CYT953,J,4090
10004622,DICIA,CYT949,I,5978
10004622,DICIA,CYT455,H,6431
10004623,DICIA,CYT151,I,5623
10004623,DICIA,CYT720,H,7113
10004623,DICIA,CYT301,H,3441
10004623,DICIA,CYT298,H,5239
10004623,DICIA,CYT506,H,458705
10004624,DICIA,CYT904,H,5961
10004624,DICIA,CYT946,I,5208
10004625,DICIA,CYT455,H,6431
10004625,DICIA,CYT352,H,3406
10004626,DICIA,CYT093,H,7115
10004626,DICIA,CYT909,K,6119
10004627,DICIA,CYT645,I,3383
10004627,DICIA,CYT303,H,39163
10004628,DICIA,CYT936,I,6812
10004628,DICIA,CYT718,H,6123
10004628,DICIA,CYT354,H,743436
10004628,DICIA,CYT522,H,4233
10004628,DICIA,CYT303,H,39163
10004628,DICIA,CYT716,H,3965
10004629,DICIA,CYT348,H,14399
10004629,DICIA,CYT093,I,6453
10004629,DICIA,CYTA36,I,5254
10004630,DICIA,CYT942,I,6190
10004630,DICIA,CYT093,H,7115
10004630,DICIA,CYT297,H,5265
10004631,DICIA,CYT908,H,5205
10004631,DICIA,CYT170,H,5845
10004631,DICIA,CYT150,I,53759
10004631,DICIA,CYT120,I,6812
10004631,DICIA,CYT716,K,3965
10004632,DICIA,CYT123,I,5449
10004632,DICIA,CYTA89,I,4233
10004632,DICIA,CYT295,H,6607
10004632,DICIA,CYT935,I,5978
10004633,DICIA,CYT113,H,5205
10004633,DICIA,CYT946,I,5208
10004634,DICIA,CYT935,I,5978
10004634,DICIA,CYT301,H,4364
10004635,DICIA,CYTP02,H,1196209
10004635,DICIA,CYT721,H,7073
10004635,DICIA,CYT908,H,5205
10004635,DICIA,CYT748,H,5330
10004636,DICIA,CYT318,H,523726
10004636,DICIA,CYT332,H,14225
10004636,DICIA,CYT935,I,5978
10004636,DICIA,CYT067,I,1196209
10004636,DICIA,CYT354,H,743436
10004636,DICIA,CYT937,I,5623
10004637,DICIA,CYT354,H,743436
10004637,DICIA,CYT120,I,6812
10004638,DICIA,CYT304,H,13836
10004638,DICIA,CYT722,I,7075
10004639,DICIA,CYT910,H,13808
10004639,DICIA,CYT298,H,5239
10004639,DICIA,CYT151,I,5623
10004639,DICIA,CYTA38,I,5823
10004639,DICIA,CYTG02,H,6234
10004639,DICIA,CYTI01,H,5333
10004640,DICIA,CYT911,H,13808
10004640,DICIA,CYT952,I,6453
10004640,DICIA,CYT522,H,4233
10004640,DICIA,CYTG02,H,6234
10004640,DICIA,CYT327,H,49435
10004641,DICIA,CYT107,I,4233
10004641,DICIA,CYT334,H,999999
10004642,DICIA,CYT332,H,14225
10004642,DICIA,CYT334,H,13836
10004642,DICIA,CYT455,H,6431
10004643,DICIA,CYT067,H,5972
10004643,DICIA,CYT714,J,3793
10004644,DICIA,CYTA38,I,5823
10004644,DICIA,CYT911,H,13808
10004644,DICIA,CYTA89,I,4233
10004645,DICIA,CYT748,H,5330
10004645,DICIA,CYT172,I,4943
10004645,DICIA,CYT334,H,2204113
10004645,DICIA,CYT946,I,5208
10004646,DICIA,CYT645,H,3383
10004646,DICIA,CYT346,H,3396
10004646,DICIA,CYT936,I,6812
10004646,DICIA,CYT718,H,2204113
10004646,DICIA,CYT352,H,3406
10004647,DICIA,CYT269,I,5807
10004647,DICIA,CYT954,K,488495
10004647,DICIA,CYT309,I,3433
10004647,DICIA,CYT298,H,5239
10004647,DICIA,CYT349,H,4176
10004647,DICIA,CYTA86,I,519731
10004648,DICIA,CYT309,H,3433
10004648,DICIA,CYT123,I,5449
10004648,DICIA,CYT721,H,3965
10004648,DICIA,CYT937,I,5623
10004648,DICIA,CYTA36,I,5254
10004648,DICIA,CYT903,J,488503
10004649,DICIA,CYT904,I,509167
10004649,DICIA,CYT304,H,6123
10004649,DICIA,CYT298,H,5239
10004649,DICIA,CYT170,J,24551
10004649,DICIA,CYT716,K,66334
10004650,DICIA,CYT935,I,5978
10004650,DICIA,CYT150,I,4233
10004650,DICIA,CYT720,H,7113
10004651,DICIA,CYT945,I,63724
10004651,DICIA,CYT911,H,13808
10004651,DICIA,CYT349,H,4176
10004651,DICIA,CYT645,H,6232
10004651,DICIA,CYT902,J,7115
10004651,DICIA,CYT944,I,31117
10004652,DICIA,CYT082,H,5330
10004652,DICIA,CYT645,I,6432
10004652,DICIA,CYT327,H,49435
10004652,DICIA,CYT093,I,6453
10004652,DICIA,CYT115,H,7115
10004653,DICIA,CYT297,H,5265
10004653,DICIA,CYT269,H,5807
10004653,DICIA,CYT115,I,7115
10004653,DICIA,CYT908,H,5205
10004653,DICIA,CYT082,H,5330
10004653,DICIA,CYT935,I,5978
10004654,DICIA,CYT949,I,5978
10004654,DICIA,CYT954,K,539329
10004654,DICIA,CYT936,I,6812
10004655,DICIA,CYT174,I,6097
10004655,DICIA,CYT327,H,3529
10004655,DICIA,CYT269,H,5807
10004655,DICIA,CYT301,H,4364
10004655,DICIA,CYT935,I,5978
10004656,DICIA,CYT334,H,13836
10004656,DICIA,CYT304,H,2204113
10004656,DICIA,CYT935,I,5978
10004656,DICIA,CYT939,I,6095
10004657,DICIA,CYT295,I,5623
10004657,DICIA,CYTA86,I,519731
10004657,DICIA,CYT150,I,4233
10004657,DICIA,CYT309,I,3433
10004657,DICIA,CYT644,H,5960
10004658,DICIA,CYT748,H,5330
10004658,DICIA,CYT721,H,3965
10004658,DICIA,CYT298,H,5239
10004658,DICIA,CYT305,H,376229
10004658,DICIA,CYT939,I,6095
10004658,DICIA,CYT142,I,488503
10004659,DICIA,CYT067,J,6239
10004659,DICIA,CYTA89,I,4233
10004660,DICIA,CYT947,I,4040
10004660,DICIA,CYT067,H,5972
10004661,DICIA,CYTI01,I,5333
10004661,DICIA,CYT942,I,6190
10004661,DICIA,CYT506,H,458705
10004662,DICIA,CYT093,J,7115
10004662,DICIA,CYT721,H,3965
10004662,DICIA,CYT943,I,6347
10004662,DICIA,CYT946,I,5208
10004662,DICIA,CYT309,K,3433
10004662,DICIA,CYT714,I,3793
10004663,DICIA,CYT719,H,66334
10004663,DICIA,CYT722,K,7075
10004663,DICIA,CYT170,I,5845
10004663,DICIA,CYT151,I,5623
10004663,DICIA,CYT715,H,4447
10004663,DICIA,CYT942,I,6190
10004664,DICIA,CYT172,I,4943
10004664,DICIA,CYT351,H,3410
10004664,DICIA,CYT334,H,2204113
10004664,DICIA,CYT522,H,4233
10004664,DICIA,CYT722,I,523726
10004665,DICIA,CYT067,J,6239
10004665,DICIA,CYT305,H,376229
10004665,DICIA,CYT303,H,39163
10004665,DICIA,CYT318,H,7075
10004665,DICIA,CYT721,H,7073
10004665,DICIA,CYT334,H,13836
10004666,DICIA,CYT295,H,6607
10004666,DICIA,CYTA36,I,5667
10004666,DICIA,CYT150,I,53759
10004666,DICIA,CYTA86,I,519731
10004667,DICIA,CYT719,H,14225
10004667,DICIA,CYTG02,H,6234
10004667,DICIA,CYT304,H,13836
10004667,DICIA,CYT949,I,5978
10004667,DICIA,CYT123,I,5449
10004668,DICIA,CYT719,K,14225
10004668,DICIA,CYT949,I,5978
10004668,DICIA,CYT944,I,6516
10004668,DICIA,CYT904,I,509167
10004669,DICIA,CYT332,H,14225
10004669,DICIA,CYT151,I,5623
10004669,DICIA,CYT305,H,376229
10004669,DICIA,CYT945,I,63724
10004670,DICIA,CYT946,I,5208
10004670,DICIA,CYT720,H,7113
10004670,DICIA,CYT352,H,3406
10004670,DICIA,CYT301,H,55207
10004670,DICIA,CYT151,I,5623
10004670,DICIA,CYT332,H,14225
10004671,DICIA,CYT910,H,13808
10004672,DICIA,CYT937,I,5623
10004672,DICIA,CYT939,I,6095
10004673,DICIA,CYT351,H,3410
10004673,DICIA,CYT334,H,999999
10004673,DICIA,CYT142,H,6097
10004673,DICIA,CYT303,H,39163
10004674,DICIA,CYTP01,J,6680
10004674,DICIA,CYT947,I,4040
10004674,DICIA,CYT297,H,5265
10004675,DICIA,CYT903,H,6097
10004675,DICIA,CYT953,I,4090
10004676,DICIA,CYT939,I,6095
10004676,DICIA,CYT954,L,6232
10004677,DICIA,CYT327,H,3529
10004677,DICIA,CYT947,H,4040
10004677,DICIA,CYT115,J,6453
10004678,DICIA,CYT720,H,7113
10004678,DICIA,CYT301,H,3441
10004678,DICIA,CYT329,H,487340
10004678,DICIA,CYT142,H,6097
10004678,DICIA,CYT455,H,6431
10004679,DICIA,CYTG02,H,6234
10004679,DICIA,CYT748,H,5330
10004679,DICIA,CYT327,H,3529
10004680,DICIA,CYT142,I,488503
10004680,DICIA,CYT327,H,3529
10004680,DICIA,CYT908,H,5205
10004680,DICIA,CYT172,I,4943
10004680,DICIA,CYT174,H,6097
10004680,DICIA,CYTP01,I,6239
10004681,DICIA,CYT954,L,518631
10004681,DICIA,CYT908,H,5205
10004682,DICIA,CYT354,H,743436
10004683,DICIA,CYT295,I,5623
10004683,DICIA,CYT093,J,7115
10004683,DICIA,CYT301,H,55207
10004683,DICIA,CYT309,H,3433
10004683,DICIA,CYTA38,I,5823
10004683,DICIA,CYT714,H,3793
10004684,DICIA,CYT912,H,5352
10004684,DICIA,CYTA86,I,519731
10004684,DICIA,CYT943,I,6347
10004684,DICIA,CYT093,H,7115
10004684,DICIA,CYT107,I,4233
10004685,DICIA,CYT645,H,6432
10004686,DICIA,CYT318,K,7075
10004686,DICIA,CYT903,J,488503
10004686,DICIA,CYT912,I,5352
10004686,DICIA,CYT717,H,13836
10004687,DICIA,CYT506,H,458705
10004687,DICIA,CYT954,L,539329
10004688,DICIA,CYTG02,H,6234
10004688,DICIA,CYT347,H,7073
10004688,DICIA,CYT308,K,487340
10004689,DICIA,CYT953,H,4090
10004689,DICIA,CYT303,H,39163
10004689,DICIA,CYT904,J,5961
10004690,DICIA,CYT150,I,53759
10004690,DICIA,CYT506,H,458705
10004690,DICIA,CYT304,H,2204113
10004691,DICIA,CYT298,H,5239
10004691,DICIA,CYTI01,H,5333
10004691,DICIA,CYT903,I,488503
10004691,DICIA,CYT947,I,4040
10004692,DICIA,CYT522,H,4233
10004692,DICIA,CYTA89,I,4233
10004692,DICIA,CYTA38,I,5823
10004692,DICIA,CYT348,H,5339
10004692,DICIA,CYT952,H,6453
10004692,DICIA,CYT718,K,6123
10004693,DICIA,CYT936,I,6812
10004693,DICIA,CYT318,H,523726
10004693,DICIA,CYT506,H,458705
10004693,DICIA,CYT304,H,13836
10004693,DICIA,CYT297,H,5265
10004694,DICIA,CYTP02,J,5980
10004694,DICIA,CYT299,H,4447
10004694,DICIA,CYT937,I,5623
10004694,DICIA,CYTA37,I,41274
10004695,DICIA,CYT506,H,458705
10004695,DICIA,CYT115,H,7115
10004695,DICIA,CYT269,J,5807
10004695,DICIA,CYT722,K,509167
10004695,DICIA,CYT305,H,4232
10004695,DICIA,CYT715,I,4447
10004696,DICIA,CYT942,I,6190
10004696,DICIA,CYT946,I,5208
10004696,DICIA,CYT935,I,5978
10004696,DICIA,CYT308,H,535966
10004696,DICIA,CYT719,H,14225
10004696,DICIA,CYT334,H,999999
10004697,DICIA,CYT351,H,3410
10004697,DICIA,CYTG02,H,6234
10004698,DICIA,CYT299,H,4447
10004698,DICIA,CYT120,I,6812
10004698,DICIA,CYT714,I,3793
10004698,DICIA,CYT721,H,7073
10004698,DICIA,CYT645,I,458540
10004699,DICIA,CYT115,I,7115
10004700,DICIA,CYT346,H,3396
10004701,DICIA,CYTA36,I,5667
10004701,DICIA,CYT506,H,458705
10004701,DICIA,CYT902,I,7115
10004702,DICIA,CYT719,H,66334
10004702,DICIA,CYT944,I,31117
10004702,DICIA,CYT717,H,62587
10004703,DICIA,CYT938,I,6193
10004703,DICIA,CYT348,H,3899
10004704,DICIA,CYT903,I,488503
10004704,DICIA,CYT301,H,4364
10004704,DICIA,CYT351,H,3410
10004704,DICIA,CYT938,I,6193
10004705,DICIA,CYT295,H,6607
